ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0005104,fibroblast growth factor receptor binding,6/1057,15/14503,0.4,5.4883632923368,4.87623136179806,0.000416898622443309,0.00678407758339566,0.00678407758339566,NPTN/NRXN1/FGF9/KLB/FGF2/FLRT1,6
GO:0004930,G protein-coupled receptor activity,34/1057,255/14503,0.133333333333333,1.82945443077893,3.74662786658593,0.000447325756524516,0.00714922414445431,0.00714922414445431,OR51E2/HPGD/ACKR2/TACR1/NPY1R/CNR1/SORCS1/ACKR1/TACR2/ADGRL3/ADRB1/ADCYAP1R1/GLP2R/DRD5/GPER1/NPY6RP/GRIK3/PTGER4/P2RY1/GPR37L1/P2RY14/CHRM4/GPR17/FFAR3/FFAR4/PTGDR2/ADGRB3/SSTR2/BDKRB2/ZNF219/VIPR1/LPAR1/PTGDR/ELOVL4,34
GO:0030551,cyclic nucleotide binding,8/1057,27/14503,0.296296296296296,4.06545429061985,4.46999801364607,0.000492399797288143,0.00773154067671733,0.00773154067671733,PDE2A/PRKG1/CNGA3/PRKG2/HCN2/PRKAR2B/PDE4D/PDE5A,8
GO:0019199,transmembrane receptor protein kinase activity,14/1057,71/14503,0.197183098591549,2.70553120044772,4.03906157058873,0.00052148921059415,0.0080471179910649,0.0080471179910649,TGFBR3/NTRK3/FGFR2/TEK/MUSK/ALK/LTBP4/KIT/NTRK2/RET/SOSTDC1/EPHA7/FGFR1/ACVRL1,14
GO:0005249,voltage-gated potassium channel activity,12/1057,56/14503,0.214285714285714,2.94019462089472,4.07854599074316,0.000587617627449346,0.00891386061978245,0.00891386061978245,ABCC8/KCNA5/KCND3/KCNA2/KCNB1/KCNT2/HCN2/KCNMA1/KCNN2/KCNQ4/KCNN3/KCNA6,12
GO:0004022,alcohol dehydrogenase (NAD+) activity,6/1057,16/14503,0.375,5.14534058656575,4.65142336842592,0.000626106402398161,0.00933942050243924,0.00933942050243924,ADH1A/DHRS9/ADHFE1/ADH1C/ADH1B/RDH5,6
GO:1901681,sulfur compound binding,30/1057,221/14503,0.135746606334842,1.8625667281686,3.62284050854819,0.00070230890399399,0.0103043683454856,0.0103043683454856,TGFBR3/ACADVL/PTN/FGFR2/SFRP1/GFRA2/SMOC1/CCL23/ACAT1/GREM2/CLEC3B/ALK/RSPO2/ADAMTS1/FABP1/LIPH/FGF9/MOCS1/UST/FGF2/RYR2/P2RX1/EFEMP2/ADAMTS8/LIPC/CTSG/TENM1/ECI2/TNXB/FGFR1,30
GO:0015108,chloride transmembrane transporter activity,15/1057,82/14503,0.182926829268293,2.50992223734915,3.84431272860097,0.000768308742909089,0.0110909084661877,0.0110909084661877,CLCNKB/CLCNKA/CLCA4/CLIC6/SLC6A8/CLCN2/CLIC5/SLC26A2/SLC26A3/ANO5/FXYD1/SLC1A1/BEST4/ANO2/GLRB,15
GO:0008201,heparin binding,21/1057,136/14503,0.154411764705882,2.11866965329178,3.67487994641953,0.000828242614920517,0.0117663038151407,0.0117663038151407,TGFBR3/PTN/FGFR2/SFRP1/SMOC1/CCL23/GREM2/CLEC3B/ALK/RSPO2/ADAMTS1/LIPH/FGF9/FGF2/EFEMP2/ADAMTS8/LIPC/CTSG/TENM1/TNXB/FGFR1,21
GO:0004435,"phosphatidylinositol-4,5-bisphosphate phospholipase C activity",7/1057,23/14503,0.304347826086957,4.17592859199539,4.27371204462391,0.000930152846317876,0.0130076062102265,0.0130076062102265,PLCL2/PLCD3/PLCD4/PLCL1/PLCE1/PLCD1/BDKRB2,7
